Gene	DI
TRPV3	-0.53030303
TTC19	-0.53030303
WT1	-0.151515152
XKR9	-0.326086957
ABHD12	0.178571429
AHSA2	0.432098765
CEL	0.535714286
DDHD2	0.161290323
FAM120A	-0.151515152
ICAM3	-0.639534884
KRT9	-0.909090909
MCMDC2	0.178571429
MS4A12	-0.53030303
NADK2	-0.930232558
PAX2	0.178571429
PNKP	-0.151515152
PRSS55	0.178571429
PRUNE	-0.53030303
RGPD4	0.679012346
SENP3	-0.53030303
SERPINE3	-0.326086957
SLC25A45	0.178571429
TMEM8B	-0.151515152
TXNDC11	-0.639534884
SRP54	-0.326086957
JOSD1	-0.326086957
UBASH3A	0.535714286
NEU2	0.161290323
CDK8	-0.930232558
DIAPH3	-0.909090909
NKD2	-0.326086957
IL7R	-0.326086957
UCP2	-0.53030303
TNFSF11	-0.326086957
ATP6V0A1	-0.53030303
RNF17	-0.930232558
IDUA	0.892857143
TUBD1	-0.869565217
CHD5	-0.53030303
CHD4	0.535714286
TANK	-0.53030303
COL28A1	-0.326086957
FASTKD3	-0.53030303
PCED1A	0.161290323
LPPR3	0.161290323
DPYSL2	-0.909090909
LAMC2	-0.53030303
ARID4A	-0.326086957
CKB	0.178571429
JAG1	-0.326086957
EBNA1BP2	-0.930232558
THEM4	-0.326086957
LCMT2	-0.53030303
LRRC72	0.679012346
TMEFF2	-0.930232558
ST6GALNAC1	0.535714286
SOX8	0.806451613
ZNF254	-0.909090909
CPA4	0.161290323
PRDM7	-0.869565217
ZNF837	0
KIAA1328	0.178571429
KLK8	0.806451613
TAF1C	-0.326086957
DIRC3	-0.326086957
KDM4D	0.892857143
PTF1A	0.892857143
ZNF891	0.161290323
TMX4	0.535714286
RCBTB1	-0.909090909
CDK19	0.178571429
STEAP1B	-0.326086957
SETMAR	0.178571429
KRT26	0.161290323
CAPN11	-0.909090909
ANKRD34C	0.892857143
CSNK1G2	0.892857143
FOXA3	0.161290323
FOXJ1	0.161290323
IFIT2	0.178571429
MESDC1	-0.909090909
SYN3	-0.53030303
TANGO2	0.535714286
NOL6	0.679012346
ARMC5	-0.869565217
ZNF296	0.161290323
GRM4	-0.869565217
CYP4F11	0.892857143
CHGA	0.535714286
CLDN1	0.178571429
TRMT6	-0.869565217
ZNF703	0.161290323
ZNF845	-0.930232558
GAS2L2	0.892857143
GPR151	0.535714286
SLC22A9	0.161290323
SLC35F3	0.178571429
SLC47A2	0.178571429
ZNF189	-0.326086957
EIF5B	0.178571429
BCL2L15	-0.53030303
GPA33	0.535714286
TRIML2	0.535714286
IVNS1ABP	-0.53030303
LAT	0.925925926
CYP4B1	-0.326086957
CELA3A	0.535714286
PDCD4	0.178571429
SRSF9	-0.326086957
BTN3A2	-0.53030303
CDC6	-0.53030303
FSTL5	-0.53030303
IRF8	-0.53030303
KLK12	-0.326086957
MBP	0.178571429
PI15	-0.869565217
VSTM2A	-0.909090909
BRD1	-0.769230769
EBF4	-0.769230769
ORAOV1	-0.909090909
SUOX	0.892857143
ZNF525	-0.326086957
SPACA7	0.535714286
ATP10B	0.178571429
SKIDA1	-0.326086957
PEG10	-0.53030303
PVRL4	-0.53030303
MDH1	-0.326086957
SPDYE3	0.892857143
GHRHR	0.535714286
LRRC37A3	-0.909090909
PHKG1	-0.326086957
ZNF550	-0.909090909
PAX7	-0.53030303
ADPRHL1	0.178571429
GFER	-0.869565217
NDUFA9	0.178571429
TREML1	0.161290323
BTNL8	0.161290323
C6orf106	-0.53030303
CD19	0.679012346
CYP2A13	0.892857143
FAM189B	-0.909090909
GBAS	-0.326086957
GPR37	-0.869565217
KCNK15	-0.869565217
NLRC4	-0.326086957
OSBP2	-0.909090909
PCSK7	-0.909090909
TUT1	-0.930232558
ZNF92	0.535714286
ADCY5	-0.53030303
C19orf57	0.679012346
C3orf17	0.535714286
C6	-0.869565217
EAPP	-0.53030303
KIAA0430	-0.53030303
PAF1	-0.53030303
PREX2	0.535714286
RARA	-0.909090909
SH3RF3	0.178571429
SPRY4	-0.326086957
TAGAP	-0.869565217
TXNDC5	-0.909090909
APEH	0.892857143
C8orf31	0.892857143
TRIM46	-0.53030303
UPP2	0.535714286
SLC37A3	0.535714286
CNP	-0.869565217
PON3	-0.909090909
SHISA5	-0.326086957
PDPR	-0.53030303
C20orf195	-0.769230769
COG7	-0.909090909
FAM57B	-0.769230769
GSDMA	-0.909090909
KIAA1456	-0.326086957
RLTPR	0.178571429
SH2D3A	-0.909090909
ZNF814	-0.909090909
C17orf74	-0.769230769
CEACAM16	0.161290323
GPATCH4	-0.53030303
MCUR1	-0.930232558
TMEM229A	-0.909090909
USP39	-0.53030303
CANX	-0.909090909
CCNA1	-0.909090909
EPT1	-0.769230769
FBXL7	-0.326086957
KCTD10	0.679012346
P2RY2	-0.869565217
PAX8	-0.53030303
PLCH2	0.161290323
RSL1D1	-0.930232558
ACTL7A	0.925925926
ARHGAP24	0.178571429
CCDC132	-0.909090909
CHD9	-0.909090909
LSAMP	0.178571429
PENK	0.892857143
PPP1R42	0.178571429
RALYL	0.161290323
SLITRK6	-0.930232558
SNRK	-0.326086957
SRRM3	-0.909090909
VPS9D1	0.679012346
ZNF629	0.535714286
AATK	0.892857143
APH1B	0.178571429
CLPTM1L	-0.869565217
CRCP	0.679012346
DLST	-0.326086957
ITPR3	-0.326086957
LLGL2	-0.326086957
METTL13	0.178571429
OR52L1	0.892857143
PRPH2	-0.869565217
PTCHD4	-0.769230769
RGCC	-0.53030303
SELENBP1	-0.326086957
SKA3	-0.930232558
SLAMF1	-0.326086957
ST8SIA3	-0.909090909
TPM1	-0.53030303
CTRL	0.535714286
ACSS1	0.161290323
RREB1	-0.326086957
SLC1A6	-0.909090909
CLDND1	-0.53030303
CLDN11	0.161290323
ERP27	0.535714286
HS3ST3B1	0.943396226
KIAA0895L	-0.909090909
RBM47	-0.869565217
THRA	-0.326086957
DNAJC2	0.535714286
MFSD4	-0.930232558
PSMA1	-0.909090909
LRRCC1	-0.769230769
NUP153	-0.930232558
FAM184B	0.178571429
LINGO2	0.892857143
PNRC1	0.161290323
BCL9	-0.909090909
CCDC57	-0.909090909
CDK12	-0.869565217
DTX3L	-0.326086957
HS3ST3A1	0.925925926
LRRC4B	-0.326086957
SOCS7	-0.909090909
TRIM59	-0.53030303
ZNF141	0.535714286
AGT	0.161290323
ATP8B2	-0.930232558
DRD5	0.892857143
GAS7	0.161290323
GLI1	0.161290323
IL10RB	0.178571429
MGRN1	-0.53030303
MOGS	0.178571429
PID1	-0.869565217
PPM1D	-0.909090909
SLC15A1	0.679012346
SPSB3	0.178571429
STAG3	-0.326086957
TMEM184A	0.161290323
WDR6	0.535714286
YY1	0.178571429
ATRN	-0.326086957
BTF3	0.178571429
C2orf69	-0.909090909
CYP7B1	0.161290323
DYNC1H1	0.178571429
EXT1	0.535714286
F12	-0.930232558
HAGHL	-0.769230769
HIF1A	0.178571429
IL6	0.178571429
INTS9	-0.909090909
LANCL2	-0.326086957
LHFP	0.178571429
LRRIQ4	-0.326086957
MAP3K8	-0.326086957
NFIL3	0.178571429
PRB3	0.535714286
PRPF3	-0.53030303
SGK3	-0.326086957
SP4	-0.930232558
VSTM2L	0.806451613
ZNF143	-0.930232558
ZNF440	-0.869565217
ZSCAN10	-0.869565217
ACY1	0.943396226
ADH1A	-0.53030303
APOF	0.892857143
ARMC8	-0.53030303
CDK13	-0.53030303
CEP97	-0.326086957
CRISPLD1	0.161290323
CYP4F2	0.161290323
ETAA1	-0.869565217
FAM222B	-0.326086957
FAM53A	-0.326086957
GLP1R	0.892857143
GPR78	0.892857143
LPCAT4	-0.53030303
LY96	-0.869565217
44257	-0.909090909
MED24	-0.869565217
METTL1	0.535714286
MYH13	0.178571429
MYL10	0.161290323
OTP	0.943396226
PAQR4	-0.53030303
PKP3	0.535714286
PUS3	-0.53030303
SFTPA2	0.806451613
SLC25A39	-0.326086957
SLC26A3	0.178571429
STK3	-0.326086957
TMEM200C	0.943396226
TRAF7	0.161290323
TRPA1	0.161290323
URGCP	-0.326086957
WNK4	-0.909090909
ZNF658	-0.909090909
EXOC3L4	0.161290323
DDX42	0.161290323
NEUROD6	-0.769230769
SYNPO2L	-0.326086957
CD74	0.892857143
HTR6	0
REG3G	0.925925926
NUDT17	0.535714286
SLC17A4	0.806451613
DHDH	0.535714286
EIF4A3	-0.326086957
METRNL	-0.326086957
TAF1B	0.161290323
IRX5	-0.869565217
RADIL	-0.769230769
SLC35C1	0.535714286
ETV3	-0.326086957
DIEXF	-0.326086957
TMEM132E	0
EGFR	-0.869565217
ALG10	-0.326086957
MSR1	0.535714286
PPM1M	0.161290323
GNRHR	0.892857143
SHROOM1	0.161290323
GOLGA8J	0.535714286
SNPH	0.161290323
CRHR2	-0.769230769
ZNF569	-0.769230769
ATP13A3	0.161290323
GALNT8	0.535714286
PRCC	-0.869565217
TP53BP2	-0.909090909
CECR6	0.892857143
CXCR1	0
PCBP3	-0.909090909
ESYT2	0.161290323
NF1	-0.326086957
RPL30	0.925925926
CHRND	0.535714286
CD2AP	0.161290323
ZNF30	0.161290323
BMP4	0.892857143
ZNF280D	-0.326086957
PDYN	-0.769230769
ATP2C2	-0.326086957
DNAJA2	-0.869565217
IRF5	-0.869565217
NME7	-0.326086957
POGZ	-0.869565217
TRERF1	-0.869565217
COL1A1	-0.909090909
UGGT2	-0.326086957
MFSD1	0.925925926
SSTR1	0.535714286
ELAVL3	-0.326086957
N4BP3	0.161290323
AGPAT3	-0.909090909
GABRA4	0.161290323
GPNMB	-0.326086957
MAP1LC3B	0.535714286
SUPT6H	-0.326086957
TNS4	-0.869565217
ZNF408	-0.326086957
RALGPS2	-0.909090909
PTHLH	-0.326086957
NDUFA4L2	0.161290323
CAMK2A	-0.769230769
GGA3	0.161290323
DIRC2	0.535714286
NLRP4	0
PKP2	0.161290323
POTEF	0.161290323
ZNF608	0.161290323
CACNG7	0.806451613
DMTN	-0.326086957
GIGYF1	-0.326086957
KCNK18	-0.326086957
LRRC14B	-0.769230769
SLC6A7	0.806451613
ZBTB41	-0.869565217
ADAM2	0.806451613
ATG9A	0.892857143
CHST2	0.806451613
DLG2	0.535714286
FNBP1	-0.869565217
PPP1R36	0.535714286
SLC2A11	0.161290323
SLCO1B3	-0.326086957
SRP68	0.161290323
ZNF444	0.161290323
ZNF771	-0.869565217
GRIN3B	0
PIK3C2B	-0.326086957
SF3B1	-0.326086957
LIG3	-0.869565217
CACNG1	0.806451613
DPEP2	0.892857143
GPC5	-0.326086957
TERF2	-0.326086957
KRT32	-0.769230769
PLXNA1	-0.769230769
RAD51AP1	0.161290323
ZSCAN1	0.161290323
ADCY1	-0.769230769
AK8	-0.869565217
NOL11	-0.869565217
PKM	-0.869565217
CFHR4	0.535714286
KRT35	0
STAT5A	-0.326086957
TRPT1	0.161290323
ABCG8	0.161290323
GRIK3	0.535714286
IKZF1	0.161290323
VTN	0.161290323
SACM1L	0.161290323
TNFRSF11A	-0.869565217
ZNF385D	0.161290323
HRH2	0.892857143
BAZ1A	0.161290323
LRRC55	-0.769230769
NUGGC	0.535714286
CREB5	-0.326086957
CYP2C9	-0.869565217
KDM5A	0.535714286
ZNF527	-0.769230769
ABCC3	-0.326086957
CHD3	-0.326086957
QPRT	-0.869565217
AOC1	0.535714286
GDF6	-0.769230769
GK2	0.892857143
GTF3C3	-0.909090909
KIAA1024	0
AGAP6	0.161290323
BRICD5	0.161290323
C17orf62	-0.326086957
CELA3B	0.892857143
EME1	0.161290323
HEG1	-0.326086957
IFI16	-0.326086957
ITGA3	-0.326086957
LRSAM1	-0.909090909
OSBPL3	-0.326086957
PRRC2C	-0.326086957
SPSB4	0.161290323
TRIP11	0.535714286
ZDHHC20	-0.326086957
ELMOD1	-0.326086957
FXYD5	-0.769230769
GSPT1	-0.869565217
HCN4	0.806451613
IFNL1	-0.769230769
PAK4	0.806451613
RHOJ	0.535714286
SCEL	-0.869565217
STK11	-0.769230769
TRAF3	-0.326086957
TTC28	0.161290323
WNT4	0.892857143
ZMYND10	-0.326086957
EIF2S1	0.535714286
SERINC2	-0.326086957
FOXG1	0.535714286
RBM28	-0.326086957
PGA5	0
ARHGEF1	-0.326086957
INO80D	0.161290323
CYP4A11	0
KLK5	0.806451613
RGS19	-0.326086957
TAOK1	0.161290323
KRT4	-0.769230769
TIGD2	-0.326086957
ZNF585B	0.161290323
ZNF704	-0.769230769
KRT15	0.806451613
LRRC63	-0.869565217
LY9	-0.326086957
MARVELD3	0.892857143
TRIM16L	-0.769230769
ZNF384	0.161290323
ZNF844	-0.769230769
AP5Z1	0.161290323
BECN1	-0.326086957
BTN1A1	0.161290323
CTU2	0.535714286
CYYR1	-0.326086957
MRGPRX4	-0.869565217
RHBDF2	0.161290323
RNF10	0.535714286
SLC39A5	0.806451613
SMARCD2	0.535714286
TBPL2	0.161290323
TLN1	0.892857143
TREML2	0.161290323
ANPEP	0.806451613
AQP1	0.161290323
DNAJC1	-0.909090909
EGR2	-0.326086957
EPS8	0.806451613
GGN	-0.326086957
HPS6	-0.869565217
KCNG4	0.892857143
MITD1	-0.869565217
NFATC2IP	0.892857143
PCYOX1L	-0.869565217
SERTAD4	-0.326086957
SLC39A2	0.535714286
STAC2	0.806451613
TMEM130	-0.326086957
VPS45	-0.909090909
ZFYVE28	0.892857143
C2CD2L	0.535714286
C3orf30	-0.769230769
CCDC169-SOHLH2	-0.869565217
DEF6	-0.909090909
EFHC1	-0.869565217
ESAM	-0.326086957
GIMAP2	-0.326086957
GNE	0.925925926
GSN	0.535714286
KCNJ4	-0.769230769
LARP1	-0.326086957
LPO	-0.769230769
NEGR1	-0.326086957
PDGFD	0.161290323
PIP5K1B	0.161290323
PLD1	0.161290323
PPM1E	-0.909090909
PTBP1	-0.869565217
PYCRL	0.892857143
SATB2	0.161290323
SPAG11B	0.535714286
STRN3	0.161290323
TMEM150B	-0.769230769
TMEM151B	0.806451613
WDR60	-0.326086957
YY1AP1	-0.869565217
DICER1	0.161290323
MTFR2	-0.326086957
TUBB4A	0.892857143
STAT6	0.925925926
CD44	0.161290323
UFL1	-0.326086957
CPVL	0.535714286
NPIPA5	0.161290323
NRG2	-0.326086957
GARNL3	-0.326086957
ZNF791	0.535714286
WDR89	0.535714286
AIG1	-0.326086957
ASPG	0.161290323
GRIN2C	0.806451613
KRT79	0.806451613
NEK7	-0.869565217
OR9Q1	-0.769230769
PDDC1	0.925925926
RAG1	0.535714286
RGS20	0.806451613
SLC6A3	-0.769230769
TMEM63B	-0.869565217
XRCC1	-0.326086957
ZNF654	0.535714286
ZNF709	-0.909090909
C11orf49	-0.869565217
GFOD1	-0.326086957
GSTA3	0.161290323
HDAC5	-0.326086957
JPH4	-0.326086957
NFU1	-0.326086957
NSUN4	-0.909090909
RHBDL2	-0.869565217
TRIML1	0.806451613
ZIC4	0.806451613
ZNF100	-0.869565217
AGFG2	0.535714286
CFDP1	-0.326086957
CYP20A1	-0.869565217
DGKQ	0.892857143
DHX40	-0.869565217
DNM3	0.535714286
DSEL	0.892857143
FAM208A	0.161290323
GFM1	0.535714286
GNAO1	-0.326086957
LCN8	0.806451613
PCYOX1	-0.869565217
PDAP1	-0.326086957
PDE1A	0.161290323
PEX1	-0.869565217
PPCDC	-0.869565217
RAP1GAP2	-0.869565217
RHOT1	-0.869565217
TARBP1	-0.869565217
ZNF510	0.892857143
ABHD8	-0.326086957
ALDH1B1	0.925925926
ALOX12B	0.161290323
CACNA1S	-0.909090909
CPZ	0.161290323
DHX58	-0.909090909
E4F1	0.535714286
FAM107B	-0.326086957
FAM117B	-0.769230769
FAM193A	-0.869565217
IL11	0.806451613
KRTDAP	-0.769230769
LAD1	0.161290323
NDUFV1	-0.909090909
PPP1R12B	-0.869565217
RAB5C	-0.326086957
RSL24D1	0.161290323
SERPINA10	0.161290323
SIRT4	-0.869565217
SLC15A2	0.161290323
SPATA21	-0.326086957
TEX26	-0.869565217
TMEM98	-0.909090909
TRABD2B	0.535714286
WNT2	-0.869565217
BEGAIN	0.535714286
C1orf159	-0.769230769
C2orf42	-0.326086957
C8A	0.806451613
CALB2	-0.909090909
CD1C	0.161290323
CD47	-0.326086957
CDC42BPB	0.535714286
CEACAM3	-0.769230769
CLIC3	0.806451613
CPNE3	-0.769230769
CWC15	0.161290323
DHRS9	0.161290323
DYM	-0.869565217
FGF10	0.535714286
FIZ1	-0.769230769
G2E3	0.161290323
GPR45	0.806451613
IAH1	0.892857143
KIAA0556	-0.869565217
LRRC1	-0.909090909
NDUFB10	0.161290323
NXPH3	-0.909090909
OR2L13	-0.909090909
OR52R1	0.161290323
PARP8	-0.326086957
PDCL	0.925925926
PDPK1	-0.326086957
PEX7	-0.326086957
RAB7A	0.535714286
RBP3	0.806451613
RPF2	-0.326086957
SLC26A8	0.161290323
SLC35B3	-0.326086957
TRIM49C	0.892857143
TSPAN4	-0.869565217
U2SURP	0.892857143
ZCWPW1	-0.909090909
ZNF395	-0.869565217
ZNF648	0.806451613
KLF4	-0.326086957
RABL6	0.535714286
U2AF1	0.535714286
PMEL	0.925925926
SEZ6L2	0.161290323
PRPF4B	-0.869565217
ARRDC2	-0.869565217
PRCP	0.161290323
TECR	0.161290323
NAPG	-0.326086957
SLC46A2	-0.769230769
TTLL11	-0.326086957
BRCA1	-0.326086957
EMC3	0.161290323
HMBOX1	0.535714286
PHYHIP	0.892857143
TSPO2	0.535714286
ZNF366	0.161290323
LILRB4	-0.769230769
OPN5	-0.869565217
RAB10	-0.909090909
ZNF114	0.806451613
BCL2L1	0.806451613
CADM1	0.535714286
CHST8	0.892857143
CLEC4G	0
IGSF9	-0.869565217
LMOD3	0.161290323
MLLT6	-0.326086957
OPA1	0.161290323
PRR25	-0.869565217
ARPC1A	0.161290323
ICAM1	0.161290323
MYBPC1	0.892857143
OXCT1	-0.869565217
RGPD3	0.161290323
TMEM177	0.892857143
TMEM2	0.535714286
TRPM4	-0.326086957
WDR53	-0.869565217
ANKRD11	0.161290323
C9orf3	0.161290323
CD300C	0.892857143
CLCN1	-0.326086957
CLDN10	-0.326086957
DDX6	-0.326086957
FAM76A	-0.869565217
IDO2	0
LRP11	-0.326086957
MYH16	0.161290323
NALCN	0.535714286
PCNP	0.535714286
PEBP4	-0.326086957
SRSF8	0.535714286
AKR1B15	-0.869565217
AMOTL2	0.892857143
ARHGAP22	-0.869565217
CCBL1	-0.326086957
CCDC102B	0.161290323
CLEC4F	-0.769230769
CTSC	-0.869565217
CYP2C19	-0.769230769
FCGR3B	0.535714286
GNMT	0.806451613
HK2	-0.869565217
MAP3K11	0.535714286
MAPK8IP2	0
MLIP	-0.869565217
NTN1	0.161290323
PITPNM3	0.925925926
PPIG	0.892857143
REG3A	-0.326086957
SLC19A3	0.892857143
SLC6A18	0.806451613
TLR4	0.535714286
TRAK2	-0.326086957
TRMT1L	-0.326086957
TYW5	-0.326086957
ZFP2	0.161290323
ZNF562	-0.909090909
ZNF587	-0.909090909
ACP5	0.161290323
ALKBH5	0.535714286
AOC2	-0.869565217
ASPHD1	-0.869565217
BUB3	-0.769230769
DPP6	-0.869565217
FBXL8	0.535714286
FFAR2	-0.326086957
GCM1	-0.909090909
GPR6	0.892857143
HSPA12B	-0.769230769
KCNA10	0.806451613
KCNH6	-0.769230769
OR52K1	0.892857143
OR8S1	0.892857143
OTOP3	0.161290323
PAPL	0.806451613
PDIA2	0
PHACTR1	-0.909090909
RBL2	-0.326086957
RFNG	0.535714286
RPTOR	-0.869565217
SGSH	-0.769230769
SLC9A3R1	-0.909090909
SPEF1	-0.326086957
STX5	-0.326086957
TRIM52	0.161290323
ZBTB21	-0.909090909
ZNF577	-0.869565217
ACTL9	-0.769230769
AKR1C1	0.161290323
AOX1	-0.869565217
CCDC60	0.161290323
CDC123	-0.909090909
CDHR2	-0.869565217
CLCN7	0.161290323
COPRS	0.161290323
DCAF6	-0.909090909
DCT	0.535714286
DCUN1D3	-0.326086957
DPY19L1	0.892857143
ELOVL5	-0.869565217
ENOX1	-0.909090909
FOXO3	-0.869565217
FUBP1	-0.326086957
FZD2	-0.326086957
GNPAT	-0.326086957
GPR108	-0.869565217
HECTD1	0.535714286
HMGCL	-0.909090909
IGFBP5	-0.326086957
JAKMIP3	-0.326086957
KIAA1586	-0.326086957
KRTAP16-1	-0.869565217
LGALSL	-0.326086957
MAP4K1	0.806451613
MAPK8IP3	-0.326086957
MMP10	-0.869565217
MUT	-0.326086957
MYO1B	-0.869565217
NKX6-1	0.925925926
NOBOX	-0.769230769
NOP14	-0.869565217
OSGEP	0.535714286
PADI3	0.806451613
PAQR8	-0.326086957
PCDHB15	0.161290323
PDIA4	-0.326086957
PLA2G7	0.161290323
RAB3GAP2	-0.326086957
RARRES1	0.161290323
RCOR2	0.892857143
RNF126	0.806451613
SGCA	-0.909090909
SLC17A1	-0.869565217
SLC6A13	0.161290323
SMPD2	0.535714286
SPAM1	-0.769230769
SPECC1	0.535714286
SPPL3	-0.326086957
SPRED3	-0.769230769
ST7	-0.326086957
TFIP11	0.535714286
TJAP1	0.161290323
TLE1	0.161290323
TMEM184B	-0.869565217
TPPP	0.161290323
WDR77	0.161290323
ZNF679	0.161290323
ZRANB2	-0.326086957
AP2B1	0.161290323
TXK	0.806451613
ARRB2	0.161290323
BCAS3	-0.869565217
SRRD	0.892857143
TRMT10C	0.161290323
FBXO42	0
MASTL	0.161290323
HERPUD2	-0.869565217
MAT1A	0.806451613
PRSS42	0
YTHDC2	-0.869565217
FAM175B	0.161290323
HNF1A	0.892857143
RBBP9	-0.769230769
APOBEC4	-0.869565217
DNAJC24	-0.769230769
PYGL	0.161290323
CDH23	-0.769230769
CYLC2	-0.769230769
TTYH3	0.806451613
ZNF503	-0.869565217
SPTY2D1	0.161290323
FGF4	-0.769230769
OTUD7B	-0.869565217
FOXC1	0.161290323
TRPV4	-0.769230769
PXDC1	-0.869565217
LAMP3	0.161290323
PSKH1	-0.769230769
M1AP	0.161290323
HUNK	0.161290323
EHBP1L1	-0.769230769
PRDM14	0.806451613
CRYZL1	-0.869565217
PER2	0.161290323
WDR91	0.161290323
ZNF286A	0.161290323
LAMC3	-0.869565217
MTUS2	-0.769230769
PNMAL1	0
TIMM44	-0.769230769
WBP11	0.161290323
MAP7	0.161290323
CPQ	-0.769230769
DARS2	-0.869565217
DUS1L	-0.769230769
GPRC6A	0.806451613
RORA	-0.769230769
SLC5A9	0
TSPAN10	0.161290323
RPGRIP1L	0.161290323
PPAP2B	-0.769230769
THOC5	0.161290323
AEBP2	-0.769230769
ST3GAL3	0.161290323
ITIH4	0.806451613
KLHL41	0.161290323
MTUS1	0.892857143
NCAPG2	0.161290323
REEP3	-0.869565217
ZNF460	0.161290323
BACH1	-0.869565217
CASP12	0.161290323
CTC1	-0.869565217
HAUS6	0.806451613
NCF2	0.161290323
SF3A3	-0.869565217
WNT3A	-0.769230769
SNRNP200	-0.769230769
VKORC1L1	0.161290323
CLDN16	-0.769230769
HSPA13	0.161290323
SLC35D3	0.806451613
SNX19	-0.869565217
HOXA6	-0.769230769
C1orf54	-0.869565217
ZBTB44	-0.869565217
LAP3	-0.769230769
RHO	0
SCN8A	-0.769230769
UNC79	0.892857143
CNOT8	-0.869565217
CXCL12	0.806451613
ALDH6A1	-0.869565217
RNF14	-0.769230769
CDH12	0
COL5A2	-0.869565217
CSH1	0.892857143
SLCO2A1	0.892857143
TTC39C	-0.869565217
VEGFC	0.806451613
B4GALNT1	-0.769230769
CD96	-0.769230769
DDX43	-0.769230769
HS6ST1	0.806451613
OLFM2	0.161290323
TMEM108	0
ILDR2	0.161290323
CTSW	0.806451613
CCDC127	0.806451613
CCDC82	0.161290323
CA9	0.806451613
RBM22	-0.869565217
CDC5L	0
GAS2L1	0.161290323
GDA	0.161290323
PHKB	-0.769230769
GNB3	0
GRAMD2	-0.769230769
PPP1R12A	0.892857143
ANKRD33	0.806451613
FCRLA	0.806451613
PRDM13	0
PTPRM	-0.869565217
RNPEP	-0.869565217
SLFN12	0.161290323
SNX9	0.161290323
TSPAN32	0.806451613
ZCCHC6	0.892857143
BSND	0
DAG1	0.161290323
IL1RL1	-0.769230769
IPO9	-0.869565217
KHDRBS1	0.161290323
NCAPH	0.161290323
PARP14	0.161290323
SLIRP	0.806451613
SPATA19	0.806451613
LRFN5	0.892857143
PSMC4	0.161290323
MYCN	-0.869565217
ALOX5	0
CTAGE1	-0.869565217
NTF3	-0.769230769
DMWD	-0.869565217
IRGQ	-0.869565217
PEAK1	0.161290323
REPS1	-0.869565217
TOP3A	0.161290323
AK5	0.161290323
IQCE	-0.769230769
MDGA2	0.161290323
SKI	0.161290323
HINFP	0.161290323
MTFR1L	0.161290323
PAXIP1	0.161290323
POLR3A	0.161290323
TRIM50	0.806451613
NUTM2B	0.161290323
SHANK2	0.161290323
TBXAS1	0.161290323
ZNF124	-0.769230769
ALS2	-0.869565217
ASNA1	-0.769230769
CCDC42B	0
CPA2	-0.869565217
FAM213A	0.161290323
FCER1G	0.806451613
GNAI3	0.892857143
H1FOO	0.161290323
TCP11	-0.869565217
ZNF675	-0.869565217
TUBAL3	0.806451613
EFHD2	0.892857143
VAC14	-0.769230769
TRIM11	-0.769230769
RAD52	0.161290323
EPB41	0.161290323
SLC1A4	-0.869565217
DND1	0.806451613
LZTR1	0.161290323
WHSC1	0.806451613
DLX3	-0.869565217
KCNC3	0.806451613
TAF5	-0.769230769
TNRC6C	-0.869565217
FBXO40	0.806451613
FCGR2A	0
LIMK1	-0.769230769
TEX2	-0.769230769
CHRM5	0.161290323
COL16A1	-0.769230769
LOXL2	0.806451613
MINK1	-0.769230769
TBC1D16	0.161290323
ALKBH8	-0.869565217
CABIN1	0.892857143
CTNNA3	0.161290323
GALNT16	0.892857143
GLIS1	0.806451613
LACTB	0.161290323
RQCD1	-0.769230769
SLMAP	0.892857143
TMCC2	-0.769230769
TRIM24	-0.869565217
ZNF470	-0.869565217
ZNF821	-0.769230769
UCHL1	0.806451613
DPYSL3	0.161290323
GEN1	-0.869565217
MAST3	-0.869565217
PEX2	-0.769230769
FAM135A	-0.869565217
FAM65B	-0.769230769
B4GALNT3	0.161290323
DPY19L3	0.161290323
EXTL3	0.161290323
GRIK5	0.161290323
ZNF148	0.892857143
MEX3C	0.161290323
MICALL2	0
RAPH1	0.161290323
SLC4A1AP	-0.869565217
DOHH	0.806451613
GFY	-0.769230769
PLEKHA5	-0.769230769
SMUG1	0.806451613
TCEB2	0.161290323
ZNF717	0.806451613
CEP85L	0.161290323
GRK1	0.806451613
MYADML2	0.161290323
PKD1L2	-0.869565217
SLC51A	-0.769230769
TSR1	-0.769230769
ZNF23	-0.769230769
BTNL9	0.161290323
CCDC108	0.892857143
CLASP1	-0.869565217
DCLRE1C	0.161290323
ITGB5	0.161290323
OVGP1	0.806451613
PCDHB3	0.806451613
PGLYRP2	0.806451613
RELB	-0.769230769
SCGB1A1	0
SGSM1	0.806451613
SYT8	0.806451613
TMPRSS11BNL	0.806451613
TRIM72	0
VNN2	-0.769230769
ZNF134	-0.869565217
INO80	0.161290323
CCNK	0.161290323
PABPC4L	0.892857143
UCK2	-0.869565217
AXIN1	0.806451613
SLC6A1	-0.769230769
SNRNP25	0.892857143
NDUFB8	0.161290323
SLC52A1	-0.769230769
PCK2	0.161290323
ATP5D	0
PPM1A	0.892857143
PTTG1IP	0.161290323
SOWAHB	0.806451613
DAAM2	0.892857143
DDX31	0.892857143
RNASEH2A	-0.769230769
TRAPPC8	-0.769230769
ADAM30	-0.869565217
ADAMTS3	0.161290323
HS3ST1	0.806451613
PATL2	0.161290323
POLA2	0.161290323
RNF157	0.161290323
SPTA1	-0.769230769
TSC22D4	-0.769230769
ASS1	0.161290323
EVI5L	0.806451613
FAM118B	-0.769230769
PNPLA1	0.806451613
TNFRSF18	0
